GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "19165","Shelby, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",50.218,54.086,51.842,60.872,61.849,63.760,67.199,74.175,77.545,79.209,89.161,100.000,97.688,94.639,98.979,93.004,92.450,95.417,97.708
 "19165","Shelby, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",286047,309452,305220,374760,379809,400207,446094,502511,516824,539366,635313,728079,724353,702628,733692,687466,695322,727727,756942
 "19167","Sioux, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1333422,1476657,1623737,1672701,1734801,1922596,1797176,1867023,1609748,1816957,1877251,1977062,2023005,2280094,2488777,2491152,2676160,2667649,2524724
 "19167","Sioux, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",67.445,74.689,82.129,84.605,87.746,97.245,90.901,94.434,81.421,91.902,94.952,100.000,102.324,115.327,125.883,126.003,135.360,134.930,127.701
 "19167","Sioux, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1000428,1109099,1256588,1356338,1385254,1542634,1546178,1641257,1431524,1644502,1812280,1977062,2076856,2321699,2453502,2392144,2658270,2651674,2552284
 "19169","Story, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3242009,3360640,3482765,3606562,3702353,3828373,3893128,4073529,3860705,3901263,4081804,4331588,4573509,4727563,4748787,4682256,4824978,4919403,4900452
 "19169","Story, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.846,77.584,80.404,83.262,85.473,88.383,89.878,94.042,89.129,90.065,94.233,100.000,105.585,109.142,109.632,108.096,111.391,113.570,113.133
 "19169","Story, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2465502,2607743,2759792,2944800,3096753,3293876,3476515,3724563,3654220,3731450,3972560,4331588,4688878,4954984,5107337,5111470,5343790,5569610,5676364
 "19171","Tama, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",449325,482464,437981,532774,511714,544187,565020,563522,617250,570688,572378,584230,562479,540076,546807,599376,592278,626571,665990
 "19171","Tama, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.909,82.581,74.967,91.192,87.588,93.146,96.712,96.456,105.652,97.682,97.971,100.000,96.277,92.442,93.594,102.592,101.377,107.247,113.994
 "19171","Tama, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",331302,357939,335564,427654,408009,441319,498859,505913,526678,510787,557351,584230,578549,553428,554222,603128,608486,653809,706578
 "19173","Taylor, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",139834,151386,164429,202734,197627,214768,224388,226230,245811,225159,220782,212083,239955,221355,236364,200659,240469,243758,255848
 "19173","Taylor, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",65.934,71.380,77.531,95.592,93.184,101.266,105.802,106.671,115.903,106.165,104.102,100.000,113.142,104.372,111.449,94.613,113.385,114.935,120.636
 "19173","Taylor, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",103858,114430,128225,165848,157515,171369,196330,203025,212742,202345,213146,212083,246030,228643,243725,207879,253038,257956,276847
 "19175","Union, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",413956,438570,439653,504770,508082,518869,507847,519649,526373,562015,565968,560785,567782,564971,559616,518135,537099,560679,565342
 "19175","Union, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.817,78.206,78.400,90.011,90.602,92.525,90.560,92.665,93.864,100.219,100.924,100.000,101.248,100.746,99.792,92.395,95.776,99.981,100.812
 "19175","Union, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",321113,346442,350970,413442,425787,451681,459069,481756,484965,530332,553936,560785,577499,587133,583771,545597,578621,619625,635687
 "19177","Van Buren, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",152181,164969,178930,221943,213858,237440,233939,233261,218494,223595,225705,258037,231808,236189,216705,204760,210745,221073,226283
 "19177","Van Buren, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",58.976,63.932,69.343,86.012,82.879,92.018,90.661,90.398,84.676,86.653,87.470,100.000,89.835,91.533,83.982,79.353,81.672,85.675,87.694
 "19177","Van Buren, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",117109,129778,142930,182841,175392,197831,209626,212658,199038,206793,218617,258037,238765,243934,225818,216397,226709,242043,255155
 "19179","Wapello, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1410813,1408474,1425246,1453738,1379240,1519011,1612418,1694401,1653472,1554556,1467092,1532314,1552079,1516832,1629688,1540009,1534591,1515375,1545785
 "19179","Wapello, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.071,91.918,93.013,94.872,90.010,99.132,105.228,110.578,107.907,101.451,95.744,100.000,101.290,98.990,106.355,100.502,100.149,98.895,100.879
 "19179","Wapello, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1082957,1101422,1133529,1172051,1145542,1297913,1409000,1525823,1590853,1494488,1421756,1532314,1594685,1608720,1778599,1708946,1712077,1711420,1794987
 "19181","Warren, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",694085,727202,742345,789947,791022,800634,814069,847518,868115,868660,914561,945845,941094,960731,995416,1008622,1032199,1055130,1079783
 "19181","Warren, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.383,76.884,78.485,83.518,83.631,84.648,86.068,89.604,91.782,91.840,96.693,100.000,99.498,101.574,105.241,106.637,109.130,111.554,114.161
 "19181","Warren, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",530227,569283,593233,651559,671608,703739,743294,788244,823509,831630,891918,945845,964607,1008548,1074435,1111788,1156580,1209100,1272818
 "19183","Washington, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",565695,582656,588362,643863,634921,708648,709519,754251,728179,791187,873898,940843,988499,1126693,1027172,1029559,1148520,1217021,1163044
 "19183","Washington, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",60.126,61.929,62.536,68.435,67.484,75.321,75.413,80.168,77.396,84.093,92.885,100.000,105.065,119.754,109.176,109.429,122.074,129.354,123.617
 "19183","Washington, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",423149,440419,455619,521201,515016,588077,631600,683584,653796,724174,848492,940843,1015293,1145605,1015681,1001172,1161423,1239594,1202894
 "19185","Wayne, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",135162,157982,156365,171086,168206,173424,175013,185638,195818,187794,206941,194402,218026,183826,222338,201400,209400,227271,232978
 "19185","Wayne, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",69.527,81.266,80.434,88.006,86.525,89.209,90.026,95.492,100.728,96.601,106.450,100.000,112.152,94.560,114.370,103.600,107.715,116.908,119.843
 "19185","Wayne, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",103272,122111,124388,142039,139021,146240,154225,167164,177760,173772,200655,194402,223837,191798,236444,216288,228248,253388,267410
 "19187","Webster, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2125995,2119585,2234173,2192568,2059220,2098385,1952374,2163951,2189033,2472614,2619873,2320855,2313332,2126299,2156194,2119053,1970935,1965355,1987435
 "19187","Webster, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.604,91.328,96.265,94.472,88.727,90.414,84.123,93.239,94.320,106.539,112.884,100.000,99.676,91.617,92.905,91.305,84.923,84.682,85.634
 "19187","Webster, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1569650,1589885,1706686,1714393,1643797,1722939,1659570,1900160,1980229,2255861,2517150,2320855,2368458,2208853,2270029,2245809,2134159,2170899,2243543
 "19189","Winnebago, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",336978,348860,347115,386958,380967,406011,445326,453618,392635,450407,462714,453073,471952,451165,460489,390825,392903,423378,428777
 "19189","Winnebago, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.376,76.999,76.614,85.407,84.085,89.613,98.290,100.120,86.660,99.412,102.128,100.000,104.167,99.579,101.637,86.261,86.720,93.446,94.638
 "19189","Winnebago, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",274566,286662,291473,335923,327501,349614,403348,413227,359396,417748,449742,453073,484176,461758,465766,396765,404585,445685,462038
 "19191","Winneshiek, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",749472,768717,788295,839032,833229,840988,843376,862065,797221,866069,887641,892437,974404,961368,1049872,1026113,927150,957241,1004871
 "19191","Winneshiek, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.980,86.137,88.331,94.016,93.366,94.235,94.503,96.597,89.331,97.045,99.463,100.000,109.185,107.724,117.641,114.979,103.890,107.261,112.599
 "19191","Winneshiek, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",553125,578045,602458,668685,681796,714933,748248,781054,735814,810441,867293,892437,992844,979653,1053343,1017528,944534,1000858,1075239
 "19193","Woodbury, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4592483,4570854,4726506,5096524,5313102,5406733,5590270,5887776,5303407,5168481,4992328,4839718,4826926,4739503,4985130,4985726,4667643,4799643,4756524
 "19193","Woodbury, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.892,94.445,97.661,105.306,109.781,111.716,115.508,121.655,109.581,106.793,103.153,100.000,99.736,97.929,103.005,103.017,96.445,99.172,98.281
 "19193","Woodbury, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3473703,3509596,3706142,4085191,4381608,4593995,4875013,5311692,5029907,4926313,4862499,4839718,4943228,4980355,5363160,5449524,5175957,5429616,5502890
 "19195","Worth, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",161824,185721,182152,218375,215061,367514,409023,367077,315390,335898,345286,330479,445745,453131,411492,340798,291059,286536,310833
 "19195","Worth, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",48.966,56.197,55.118,66.078,65.075,111.206,123.766,111.074,95.434,101.640,104.480,100.000,134.878,137.113,124.514,103.122,88.072,86.703,94.055
 "19195","Worth, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",119030,137675,139505,174366,171057,299254,347106,322962,280035,305150,336200,330479,455944,467574,430250,358286,312461,317199,351622
 "19197","Wright, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",510308,548684,546351,604692,595397,629863,668784,692615,631825,660221,771121,778042,763956,883108,874064,772985,757596,827070,760324
 "19197","Wright, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",65.589,70.521,70.221,77.720,76.525,80.955,85.957,89.020,81.207,84.857,99.110,100.000,98.190,113.504,112.342,99.350,97.372,106.301,97.723
 "19197","Wright, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",393291,420676,433047,502808,483083,512758,597003,628088,562619,601525,745061,778042,783640,899612,870172,755533,760120,834783,783362
 "20000","Kansas",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",114152679,115707087,117541394,118320582,122325644,128914904,135574390,138822536,133743358,135182032,138782026,140764137,140355778,144131476,147929781,152511532,154456581,158192687,160059345
 "20000","Kansas",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.095,82.199,83.502,84.056,86.901,91.582,96.313,98.621,95.012,96.034,98.592,100.000,99.710,102.392,105.091,108.345,109.727,112.381,113.707
 "20000","Kansas",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",88594706,91049746,94630183,98013941,103966252,112634032,122349106,127824457,124779539,127970395,135528500,140764137,143065838,148942736,154015613,159232758,163968320,171718808,176493058
 "20001","Allen, KS",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",414712,428834,444984,468387,436896,445987,455880,484231,498422,498996,517636,531759,510803,483264,486995,465554,471913,484328,533193
 "20001","Allen, KS",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.989,80.644,83.682,88.083,82.161,83.870,85.731,91.062,93.731,93.839,97.344,100.000,96.059,90.880,91.582,87.550,88.746,91.080,100.270
 "20001","Allen, KS",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",331210,348548,366273,392934,374253,393908,412728,448795,467475,475342,502586,531759,523132,502306,516214,501520,512351,533094,597148
 "20003","Anderson, KS",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",173285,182152,178069,175432,172342,181475,197645,215845,228760,210643,222852,232172,236625,251693,241005,286078,252551,247300,260103
 "20003","Anderson, KS",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.636,78.456,76.697,75.561,74.230,78.164,85.129,92.967,98.530,90.727,95.986,100.000,101.918,108.408,103.804,123.218,108.777,106.516,112.030
 "20003","Anderson, KS",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",127248,135097,137072,142542,142328,155287,175700,197815,205902,194875,217244,232172,242103,256420,239478,277283,253268,252168,270403
 "20005","Atchison, KS",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",613251,546329,504929,516084,490478,519075,555200,533910,528380,516877,546832,500541,519391,548678,580727,576492,667430,667854,670701
 "20005","Atchison, KS",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",122.518,109.148,100.877,103.105,97.990,103.703,110.920,106.667,105.562,103.264,109.248,100.000,103.766,109.617,116.020,115.174,133.342,133.426,133.995
 "20005","Atchison, KS",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",456641,413995,388411,416904,408922,456616,506367,500682,486176,489929,538870,500541,524632,565131,598342,597743,700986,712830,727644
 "20007","Barber, KS",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",155286,181881,199459,181600,193002,230951,204594,219761,225744,240568,249337,278004,301713,288757,243987,234765,244591,221636,234775
 "20007","Barber, KS",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",55.857,65.424,71.747,65.323,69.424,83.075,73.594,79.050,81.202,86.534,89.688,100.000,108.528,103.868,87.764,84.447,87.981,79.724,84.450
 "20007","Barber, KS",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",114997,133833,157938,154798,171120,208689,201482,236136,198055,231637,258097,278004,314290,299725,215647,205393,223868,210934,223186
 "20009","Barton, KS",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",898359,911304,951859,980961,1005860,1118105,1125925,1206313,1184369,1189328,1215710,1293310,1251848,1304371,1254052,1260410,1198369,1188905,1221797
